Category,Subcategory,Type,Item_Name,Item_Variant,Sales_Type,Source,Sales_Count,Revenue
Sales,FOOD,NUSANTARA,Sop Buntut,Sop Buntut,Ala Carte,EZO QS,22,75500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish,Kopi Turkish,Ala Carte,POS,204,20500
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,GRAB,2,35000
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,EZO QS,33,23500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,14,78500
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,EZO QS,14,24000
Sales,BEVERAGES,COFFEE BASED,Iced Salt Americano,Iced Salt Americano,Package,EZO QS,1,28500
Sales,FOOD,NUSANTARA,Ayam Taliwang,Ayam Taliwang,Ala Carte,POS,68,47500
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,EZO QS,1,37500
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,POS,64,45000
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,EZO QS,49,23500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish,Kopi Turkish,Ala Carte,EZO QS,22,22500
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,EZO DELIVERY,1,24500
Sales,COOKIES,SOFT COOKIES,Cashew Velvet Cookies,Cashew Velvet Cookies,Ala Carte,POS,108,8500
Sales,BEVERAGES,COFFEE BASED,Iced Cappuccino,Iced Cappuccino,Ala Carte,EZO QS,14,24500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tempe,Tempe,Ala Carte,EZO QS,1,4500
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,EZO QS,1,3000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,30,90000
Sales,"BREAD, CAKE & PASTRY",BREAD,Mini Pizza,Mini Pizza,Ala Carte,POS,955,12500
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,POS,16,47000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,1,24500
Sales,SARAPAN PAGI,Special Breakfast,Chicken Cream Soup,Chicken Soup,Ala Carte,EZO QS,1,24500
Sales,SNACK,ANEKA KUE,Pastel,Pastel,Ala Carte,POS,18,7500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO DELIVERY,8,40000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Parmesan Cheese,Extra Parmesan Cheese,Ala Carte,EZO QS,1,9000
Sales,FOOD,INTERNATIONAL,Aglio Olio,Aglio Olio,Ala Carte,POS,78,43500
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,POS,39,39000
Sales,FOOD,INTERNATIONAL,Pasta Mushroom Stroganoff,Pasta Stroganoff,Ala Carte,EZO QS,6,78500
Sales,BEVERAGES,NON COFFEE BASED,Iced Tea Original,Iced Tea Original,Ala Carte,EZO DELIVERY,1,12500
Sales,FOOD,NUSANTARA,Sop Iga,Sop Iga,Ala Carte,POS,3,75000
Sales,BEVERAGES,COFFEE BASED,Himalayan Salt Coffee Series,Himalayan Salt Coffee Series,Ala Carte,GRAB,3,1000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lemon Tea,Iced Lemon Tea,Ala Carte,EZO QS,134,20500
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,EZO QS,124,26000
Sales,BEVERAGES,NON COFFEE BASED,Iced Matcha Latte Cream,Iced Matcha Latte Cream,Ala Carte,GRAB,10,30500
Sales,FOOD,NUSANTARA,Ayam Buncis Lada Hitam,Ayam Buncis Lada Hitam,Ala Carte,EZO QS,45,32500
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,EZO DELIVERY,1,41000
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO DELIVERY,2,46000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,POS,75,6500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Buah Potong,Buah Potong,Ala Carte,POS,25,9500
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,POS,751,25000
Sales,BEVERAGES,NON COFFEE BASED,Organic Green Juice,O Green Juice,Ala Carte,EZO QS,63,28500
Sales,ROKOK SIN,ECERAN/BATANG,KRYPTO 1 batang,KRYPTO 1 batang,Ala Carte,POS,22,8500
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,POS,216,16500
Sales,ROKOK SIN,ECERAN/BATANG,PRECISION GREEN 1 batang,PRECISION GREEN 1 batang,Ala Carte,EZO QS,1,3500
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,EZO DELIVERY,1,39500
Sales,"BREAD, CAKE & PASTRY",BREAD,Sausage Bun,Sausage Bun,Ala Carte,POS,252,9500
Sales,BEVERAGES,NON COFFEE BASED,Artisan Tea - Flavor & Aroma Theraphy,Artsn Tea-Flavor & Arma Thrphy,Ala Carte,POS,233,24500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,POS,211,39500
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Choco Cream,Iced Double Choco Cream,Ala Carte,POS,340,26500
Sales,BEVERAGES,NON COFFEE BASED,Iced Mojito Berry,Iced Mojito Berry,Ala Carte,POS,113,23500
Sales,FOOD,INTERNATIONAL,Beef Cordon Bleu,Beef Cordon Bleu,Ala Carte,POS,36,74000
Sales,FOOD,NUSANTARA,Sop Buntut,Sop Buntut,Ala Carte,POS,8,87500
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,POS,1,18500
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,GRAB,5,28000
Sales,BEVERAGES,NON COFFEE BASED,Hot Double Cheese,Hot Double Cheese,Ala Carte,POS,12,29000
Sales,ROKOK SIN,FILTER,Trust Menthol,Trust Menthol Filter,Ala Carte,POS,2,35500
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,EZO DELIVERY,1,63000
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,EZO QS,17,42000
Sales,COOKIES,SOFT COOKIES,Cashew Velvet Cookies,Cashew Velvet Cookies,Ala Carte,POS,199,13000
Sales,SARAPAN PAGI,Special Breakfast,Roti Bakar Coklat Keju,Roti Bakar Coklat Keju,Ala Carte,POS,61,22500
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,POS,54,24500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,20,25500
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,EZO QS,6,18000
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,30,82500
Sales,FOOD,STEAK,Hamburg Snitczhel,Hamburg Snitczhel,Ala Carte,EZO DELIVERY,1,50000
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,GRAB,1,29500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,EZO QS,1,27500
Sales,BEVERAGES,NON COFFEE BASED,Iced Lemon Tea,Iced Lemon Tea,Ala Carte,POS,408,19500
Sales,"BREAD, CAKE & PASTRY",BREAD,Palm Sugar Dough,Palm Sugar Dough,Ala Carte,POS,30,9000
Sales,"BREAD, CAKE & PASTRY",BREAD,Cheese Banana,Cheese Banana,Ala Carte,POS,139,8500
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,EZO DELIVERY,1,66500
Sales,FOOD,NUSANTARA,Nasi Bakar Cumi,Nasi Bakar Cumi,Ala Carte,POS,125,33500
Sales,"BREAD, CAKE & PASTRY",BREAD,Oshin Cheese Bun,Oshin Cheese Bun,Ala Carte,POS,57,9000
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,EZO QS,42,18000
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,EZO DELIVERY,1,40000
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,EZO DELIVERY,1,48000
Sales,BEVERAGES,COFFEE BASED,Iced Turkish Latte,Iced Turkish Latte,Ala Carte,POS,7,26000
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,POS,231,30500
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,EZO DELIVERY,1,46000
Sales,"BREAD, CAKE & PASTRY",CAKE,Bolu Jadul,Bolu Jadul,Ala Carte,POS,9,8000
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,POS,179,10000
Sales,BEVERAGES,COFFEE BASED,Kopi Djammu Latte,Kopi Djammu Latte,Ala Carte,POS,1,21500
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,POS,190,41000
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,EZO QS,10,48000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,POS,139,4500
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Cheese Cream,Iced Double Cheese Cream,Ala Carte,POS,25,25500
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,EZO QS,51,22000
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,EZO QS,125,36000
Sales,BEVERAGES,COFFEE BASED,Iced Pandan Latte,Iced Pandan Latte,Ala Carte,POS,52,24500
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,POS,120,42500
Sales,SARAPAN PAGI,Special Breakfast,Nasi Tempong Banyuwangi,Nasi Tempong,Ala Carte,POS,30,28500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,EZO QS,17,5000
Sales,BEVERAGES,NON COFFEE BASED,Iced Yakultberry,Iced Yakultberry,Ala Carte,POS,288,26000
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,POS,75,23500
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,EZO QS,44,11000
Sales,FOOD,INTERNATIONAL,Aglio Olio,Aglio Olio,Ala Carte,GRAB,3,49000
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,EZO QS,37,22500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,EZO DELIVERY,1,8500
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,POS,150,23000
Sales,BEVERAGES,COFFEE BASED,Iced Blackjack,Iced Blackjack,Ala Carte,POS,52,26000
Sales,BEVERAGES,COFFEE BASED,Iced Americano,Iced Americano,Ala Carte,EZO QS,31,23000
Sales,"BREAD, CAKE & PASTRY",BREAD,Beef Floss,Beef Floss,Ala Carte,POS,51,11000
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,GRAB,2,35500
Sales,"BREAD, CAKE & PASTRY",BREAD,Mini choco Pastry,Mini choco Pastry,Ala Carte,POS,5,9500
Sales,COOKIES,TOPLES,Sagu Keju,Sagu Keju,Ala Carte,POS,13,86500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,POS,24,22500
Sales,"BREAD, CAKE & PASTRY",BREAD,Cheese Banana,Cheese Banana,Ala Carte,POS,141,8000
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,POS,2,164500
Sales,"BREAD, CAKE & PASTRY",BREAD,Coffee Bun,Coffee Bun,Ala Carte,POS,83,9000
Sales,FOOD,NUSANTARA,Bakakak Berdua,Bakakak Berdua,Ala Carte,POS,42,74500
Sales,BEVERAGES,COFFEE BASED,Americano (Hot),Americano (Hot),Ala Carte,EZO QS,20,20000
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,POS,6,18500
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,EZO QS,9,59000
Sales,SNACK,CAMILAN KERING,Toples Kerupuk Bangka,Toples Kerupuk Bangka,Ala Carte,POS,26,29500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Emping,Emping,Ala Carte,POS,18,8000
Sales,COOKIES,SOFT COOKIES,Double choco cookies,Double choco cookies,Ala Carte,POS,275,8500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish,Kopi Turkish,Ala Carte,POS,231,20000
Sales,BEVERAGES,NON COFFEE BASED,Artisan Tea - Flavor & Aroma Theraphy,Artsn Tea-Flavor & Arma Thrphy,Ala Carte,EZO QS,31,25500
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,EZO QS,7,24000
Sales,BEVERAGES,NON COFFEE BASED,Artisan Tea - Flavor & Aroma Theraphy,Artsn Tea-Flavor & Arma Thrphy,Ala Carte,POS,195,25000
Sales,SNACK,ANEKA KUE,Soes Original,Soes Original,Ala Carte,POS,23,8500
Sales,BEVERAGES,COFFEE BASED,Iced Cappuccino,Iced Cappuccino,Ala Carte,EZO QS,16,27000
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO DELIVERY,1,47000
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,POS,191,21000
Sales,FOOD,STEAK,Hamburg Snitczhel,Hamburg Snitczhel,Ala Carte,EZO DELIVERY,1,55000
Sales,FOOD,STEAK,Us Black Angus Ribeye,Us Black Angus Ribeye,Ala Carte,POS,7,287500
Sales,BEVERAGES,COFFEE BASED,Hot Aren Latte,Aren Latte,Ala Carte,POS,66,24500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,18,4500
Sales,FOOD,NUSANTARA,Ayam Buncis Lada Hitam,Ayam Buncis Lada Hitam,Ala Carte,EZO QS,57,35500
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO QS,125,42000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,3,28500
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,POS,51,3000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tahu,Tahu,Ala Carte,POS,4,3500
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,EZO QS,150,50500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO DELIVERY,7,44500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,74,24000
Sales,BEVERAGES,COFFEE BASED,Iced Avocado Latte,Iced Avocado Latte,Ala Carte,EZO DELIVERY,1,27000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,39,24500
Sales,COOKIES,TOPLES,Choco Chips,Choco Chips,Ala Carte,POS,2,83500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,EZO DELIVERY,1,25500
Sales,FOOD,STEAK,Sirloin Meltique,Sirloin Meltique,Ala Carte,POS,27,133000
Sales,BEVERAGES,NON COFFEE BASED,Susu Almond Herbal,Susu Almond Herbal,Ala Carte,EZO DELIVERY,1,22000
Sales,BEVERAGES,NON COFFEE BASED,Iced Fresh Milk,Iced Fresh Milk,Ala Carte,POS,51,20000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,2,25500
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,EZO QS,1,90000
Sales,SNACK,CAMILAN KERING,Toples KECIL Bidaran Keju,Toples KECIL Bidaran Keju,Ala Carte,POS,39,27000
Sales,BEVERAGES,COFFEE BASED,Mocaccino,Mocaccino,Ala Carte,POS,8,26000
Sales,SNACK,CAMILAN KERING,Soes Kering Original,Soes Kering Original,Ala Carte,POS,2,23000
Sales,BEVERAGES,COFFEE BASED,Soda Blackjack,Soda Blackjack,Ala Carte,EZO QS,9,36000
Sales,BEVERAGES,COFFEE BASED,Espresso Single,Espresso Single,Ala Carte,POS,12,15000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,EZO DELIVERY,1,5000
Sales,"BREAD, CAKE & PASTRY",BREAD,Sausage Bun,Sausage Bun,Ala Carte,POS,222,9500
Sales,BEVERAGES,NON COFFEE BASED,Hot Double Cheese,Hot Double Cheese,Ala Carte,POS,9,24500
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,EZO QS,98,11000
Sales,FOOD,INTERNATIONAL,Hainan Chicken Rice,Hainan Chicken Rice,Ala Carte,POS,141,44500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,POS,63,7000
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,POS,71,40500
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,POS,129,60500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,EZO QS,1,7500
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,EZO QS,1,25000
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish Latte,Kopi Turkish Latte,Ala Carte,EZO QS,18,25500
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,21,6500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,EZO QS,3,23500
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,2,7000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lemon Tea,Iced Lemon Tea,Ala Carte,POS,425,17000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,16,8000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO DELIVERY,9,45500
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,POS,1,18500
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,EZO DELIVERY,1,44500
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,POS,78,45000
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,EZO QS,17,45500
Sales,BEVERAGES,COFFEE BASED,Iced Cappuccino,Iced Cappuccino,Ala Carte,POS,109,25500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,13,72500
Sales,FOOD,NUSANTARA,Sop Buntut,Sop Buntut,Ala Carte,POS,45,67000
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,54,21000
Sales,FOOD,INTERNATIONAL,Hainan Chicken Rice,Hainan Chicken Rice,Ala Carte,EZO DELIVERY,2,42500
Sales,SARAPAN PAGI,Special Breakfast,Roti Bakar Coklat Keju,Roti Bakar Coklat Keju,Ala Carte,EZO QS,4,24500
Sales,BEVERAGES,COFFEE BASED,Iced Americano,Iced Americano,Ala Carte,POS,267,23500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,POS,122,4500
Sales,BEVERAGES,NON COFFEE BASED,Iced Pandan Tea,Iced Pandan Tea,Ala Carte,GRAB,1,13000
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,EZO QS,1,3000
Sales,BEVERAGES,COFFEE BASED,Salt Caramel Latte,Salt Caramel Latte,Package,GRAB,3,28500
Sales,FOOD,STEAK,Chicken Steak,Chicken Steak,Ala Carte,EZO QS,13,57500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,38,80500
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,EZO QS,27,73000
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,POS,76,64500
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,GRAB,1,36500
Sales,BEVERAGES,COFFEE BASED,Kopi Djammu,Kopi Djammu,Ala Carte,POS,4,21000
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,POS,230,9000
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,EZO QS,5,20500
Sales,BEVERAGES,NON COFFEE BASED,Bubble Gum Milk Cream,Bubble Gum Milk Cream,Ala Carte,EZO QS,45,25500
Sales,BEVERAGES,COFFEE BASED,Iced Mocaccino,Iced Mocaccino,Ala Carte,EZO QS,17,26000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,GRAB,8,40500
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,EZO DELIVERY,1,81000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Telangblu,Nasi Telangblu,Ala Carte,POS,9,32500
Sales,FOOD,NUSANTARA,Nasi Bakar Cumi,Nasi Bakar Cumi,Ala Carte,EZO QS,59,31000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Scrambled Egg,Scrambled Egg,Ala Carte,POS,6,11500
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,EZO QS,23,25500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Sambal Matah,Extra Sambal Matah,Ala Carte,POS,16,4500
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,EZO QS,27,69000
Sales,SNACK,CAMILAN KERING,Toples Besar Kerupuk Kemplang,Toples BIG Kerupuk Kemplang,Ala Carte,POS,24,25500
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,POS,1,41000
Sales,BEVERAGES,NON COFFEE BASED,Bubble Gum Milk Cream,Bubble Gum Milk Cream,Ala Carte,POS,182,27500
Sales,FOOD,NUSANTARA,Ayam Taliwang,Ayam Taliwang,Ala Carte,EZO DELIVERY,1,48500
Sales,SNACK,CAMILAN KERING,Toples Bolu Kering,Toples Bolu Kering,Ala Carte,POS,17,32500
Sales,"BREAD, CAKE & PASTRY",BREAD,Sweet Cheese,Sweet Cheese,Ala Carte,POS,55,8500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Saus Mayo,Saus Mayo,Ala Carte,POS,2,5500
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,EZO QS,1,27000
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,POS,23,23000
Sales,FOOD,NUSANTARA,Nasi Goreng Rawon Hitam,Nasi Goreng Rawon Hitam,Ala Carte,POS,20,60500
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,EZO QS,25,46000
Sales,FOOD,NUSANTARA,Dori Sambal Matah,Dori Sambal Matah,Ala Carte,EZO QS,100,32500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Box (L),Extra Box (L),Ala Carte,POS,14,5500
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,GRAB,2,52500
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,EZO QS,2,196000
Sales,BEVERAGES,COFFEE BASED,Salt Caramel Latte,Salt Caramel Latte,Package,EZO QS,1,31500
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,EZO QS,1,36500
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,POS,155,23500
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,EZO DELIVERY,3,32500
Sales,FOOD,NUSANTARA,Nasi Goreng Rawon Hitam,Nasi Goreng Rawon Hitam,Ala Carte,EZO QS,15,63500
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,23,25000
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,POS,59,43000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,1,15500
Sales,BEVERAGES,COFFEE BASED,Cappuccino,Cappuccino,Ala Carte,POS,183,27500
Sales,BEVERAGES,COFFEE BASED,Kopi Djammu Latte,Kopi Djammu Latte,Ala Carte,POS,1,22500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO QS,81,38500
Sales,BEVERAGES,NON COFFEE BASED,Red Ginger Tea,Red Ginger Tea,Ala Carte,EZO QS,16,23000
Sales,BEVERAGES,COFFEE BASED,Espresso Double,Espresso Double,Ala Carte,POS,5,18000
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,EZO QS,78,37000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Cheddar Cheese,Cheddar Cheese,Ala Carte,EZO DELIVERY,1,5500
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,EZO DELIVERY,1,25000
Sales,FOOD,STEAK,Chicken Steak,Chicken Steak,Ala Carte,POS,105,66000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,GRAB,5,28000
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,POS,238,37000
